id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,guests_included
16427412,Studio Near Beach in Waikiki w/ FREE PARKING!,28647417,Alohana Vacations,Primary Urban Center,Primary Urban Center,21.27992,-157.82665,Entire home/apt,144,1,24,5/23/2019,0.75,12,292,Honolulu,1
16439230,"'Gold Coast' 8th Floor, Sleeps 4, Wild Ocean Views",43793840,Mark,Primary Urban Center,Primary Urban Center,21.26182,-157.82078,Entire home/apt,156,1,32,10/16/2019,1.19,105,231,Honolulu,1
16441074,Luxurious Waikiki Landmark #1704.,107805071,Landmark Management,Primary Urban Center,Primary Urban Center,21.28763,-157.83411,Entire home/apt,200,30,2,4/8/2019,0.13,1,143,Honolulu,1
16441239,"Pole House with Panoramic View,  30 day booking",90518192,Rich,East Honolulu,East Honolulu,21.27974,-157.75967,Entire home/apt,298,3,3,5/1/2018,0.13,2,158,Honolulu,2
16469425,~Diamond Head Unit~ Modern Studio w/Great Views,90134496,Michelle,Primary Urban Center,Primary Urban Center,21.28592,-157.83297,Entire home/apt,105,2,92,11/16/2019,2.58,5,1,Honolulu,2
16469685,~Pineapple Unit~Modern Island Studio W/ View,90134496,Michelle,Primary Urban Center,Primary Urban Center,21.28588,-157.83323,Entire home/apt,95,2,111,10/31/2019,3.14,5,241,Honolulu,2
16479821,Waikiki Garden Villa Charming One Bedroom #305,102001314,Julian Kim,Primary Urban Center,Primary Urban Center,21.28085,-157.82511,Entire home/apt,125,2,78,11/15/2019,2.24,62,261,Honolulu,2
16480133,Waikiki Garden Villa Charming One Bedroom #203,102001314,Julian Kim,Primary Urban Center,Primary Urban Center,21.28087,-157.82569,Entire home/apt,125,2,79,11/17/2019,2.29,62,23,Honolulu,2
16480750,Hokulani Waikiki,14022920,Lina,Primary Urban Center,Primary Urban Center,21.28103,-157.82953,Entire home/apt,360,3,3,4/20/2018,0.09,2,161,Honolulu,1
16489075,707 Renovated Private 2 Beds Waikiki Beach Condo,54327398,Ian,Primary Urban Center,Primary Urban Center,21.28596,-157.83224,Entire home/apt,80,1,68,11/18/2019,4.2,6,77,Honolulu,2
16489411,"Newly remodeled unit Ilikai Marina Unit 1197",106649391,Samantha,Primary Urban Center,Primary Urban Center,21.2849,-157.83866,Entire home/apt,125,3,3,9/28/2019,0.09,3,278,Honolulu,3
16490422,Pink Plumeria Condo Oceanfront Upgraded & Legal,108286621,Rex,Primary Urban Center,Primary Urban Center,21.28446,-157.83892,Entire home/apt,200,5,1,9/1/2018,0.07,1,287,Honolulu,3
16490971,Waikiki 1-Bedroom Suite on High Floor!,11481260,Hazel,Primary Urban Center,Primary Urban Center,21.284,-157.82957,Private room,199,3,6,11/15/2019,0.35,27,235,Honolulu,4
16491236,"Large 1-Bedroom Suite, Full Kitchen & Laundry!",11481260,Hazel,Primary Urban Center,Primary Urban Center,21.28502,-157.83111,Private room,245,3,3,7/9/2019,0.41,27,195,Honolulu,6
16512255,Waikiki 2/2 Deluxe Double suite partial ocean view,108535188,Hsi,Primary Urban Center,Primary Urban Center,21.28789,-157.83339,Entire home/apt,248,1,21,11/10/2019,0.71,2,73,Honolulu,6
16518348,Waikiki *Amazing View* Studio w/ FREE PARKINGäÖÊ_„«_ìåèÈ_,108599645,Jack & Mia,Primary Urban Center,Primary Urban Center,21.2868,-157.83545,Entire home/apt,120,1,69,12/2/2019,2.87,3,57,Honolulu,1
16519138,Waikiki 2 Bedroom Suite on High Floor!,11481260,Hazel,Primary Urban Center,Primary Urban Center,21.28499,-157.83036,Private room,399,3,9,11/14/2019,0.34,27,263,Honolulu,6
16520546,"City/Mt. View, 2 Double Beds/Sofa Bed Ilikai 1223",24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28405,-157.83748,Entire home/apt,261,4,15,11/9/2019,0.45,62,199,Honolulu,1
16521124,Ocean/Lagoon Views KING Bed Ilikai 1114,24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28511,-157.83919,Entire home/apt,296,4,12,11/22/2019,0.42,62,156,Honolulu,1
16531838,"Ocean/Lagoon King Bed, Sofa Bed IH 1038",24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28534,-157.83748,Entire home/apt,275,4,28,10/29/2019,0.97,62,215,Honolulu,1
16532269,"Ocean/Lagoon King Bed, Sofa Bed IH 1236",24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28362,-157.83789,Entire home/apt,261,4,31,11/15/2019,1.3,62,216,Honolulu,1
16532864,Remodel 2 Bd Rm 2 Bth Ocean/Lagoon View Ilikai 526,24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28393,-157.83772,Entire home/apt,546,4,24,11/25/2019,0.69,62,244,Honolulu,1
16534951,¥__¥_ì¥__Î__Î__Î_Í__©5Î_ÊPrivate Studio¥__¥_ó¥__¥__¥_µÜ‰ÍÜÅ_è_ŸÜÅ„ÜÅ‹ÜÅôÜÅ„ÜÅ_ÜÅ»!,103939630,Nori ÜÅ¬Ü‰_,Primary Urban Center,Primary Urban Center,21.29379,-157.82144,Entire home/apt,47,30,80,11/10/2019,2.26,1,38,Honolulu,1
16544295,2 BR- Wyndham Waikiki Beach Walk,61532697,Tania,Primary Urban Center,Primary Urban Center,21.28011,-157.83037,Entire home/apt,520,5,12,8/6/2019,0.35,5,53,Honolulu,1
16549594,OPEN 1 BDRM ON THE BEACH at Ilikai Waikiki,41090328,TPRI Vacation Suites,Primary Urban Center,Primary Urban Center,21.28488,-157.83918,Entire home/apt,170,2,79,11/1/2019,2.27,27,249,Honolulu,4
16571860,500 feet to Waikiki beach! Washer/Dryer/AC/Parking,62799019,Nigel,Primary Urban Center,Primary Urban Center,21.27306,-157.822,Entire home/apt,425,4,124,12/1/2019,3.55,6,242,Honolulu,5
16578588,Cozy and Quiet Apt/ View of DIAMOND HEAD/Parking,67526328,Jan&Diana,Primary Urban Center,Primary Urban Center,21.30146,-157.82216,Entire home/apt,105,2,7,3/25/2019,0.2,1,0,Honolulu,1
16586718,"Coral Villa-  Pool, Spa, View!",1409765,Cabana Girl,East Honolulu,East Honolulu,21.30148,-157.70206,Entire home/apt,749,7,29,10/10/2019,0.85,3,283,Honolulu,8
16602314,Comfortable 2-Bedroom Waikiki Vacation Rental Unit,11481260,Hazel,Primary Urban Center,Primary Urban Center,21.28652,-157.83196,Entire home/apt,225,3,14,11/12/2019,0.44,27,279,Honolulu,6
16606529,"Ocean & Diamond Head view retreat w/ lanai, shared pool/hot tub/gym",40240788,Vacasa Hawaii,Primary Urban Center,Primary Urban Center,21.28239,-157.82605,Entire home/apt,142,1,5,7/4/2019,0.69,24,360,Honolulu,1
16639856,LEGAL RENTAL-Great 2 BALCONIES/BLOCKS 2 BEACH!  68,11763720,Richard,Primary Urban Center,Primary Urban Center,21.27485,-157.82351,Entire home/apt,83,1,75,11/19/2019,2.14,20,363,Honolulu,2
16646510,Waikiki Condo ~Kitchen ~WiFi~TV~Sleeps5-6 ~Parking,2028104,Niel,Primary Urban Center,Primary Urban Center,21.28623,-157.83719,Entire home/apt,85,30,22,9/14/2019,0.62,1,26,Honolulu,3
16651287,Waikiki Banyan Condo 2914 Tower 2,110067816,Jaqueline,Primary Urban Center,Primary Urban Center,21.27399,-157.82205,Entire home/apt,225,1,43,8/6/2019,1.3,4,203,Honolulu,1
16675875,Private Modern Luxury Studio Waikiki,49181175,Jon,Primary Urban Center,Primary Urban Center,21.28632,-157.83174,Entire home/apt,134,1,72,11/9/2019,2.07,4,324,Honolulu,1
16676936,"2 br. Centrally located. Wash/Dryer, Free Parking",48869540,Michelle,Primary Urban Center,Primary Urban Center,21.3496,-157.92497,Entire home/apt,115,3,75,2/17/2019,2.19,4,0,Honolulu,6
16689497,Hawaii Basecamp Skyline äù_¥Ÿè,1867700,Norman,Primary Urban Center,Primary Urban Center,21.28769,-157.83285,Entire home/apt,130,1,86,11/3/2019,2.53,6,218,Honolulu,2
16697919,Cozy Condo in the Heart of Waikiki,110597024,Justin,Primary Urban Center,Primary Urban Center,21.28353,-157.82916,Entire home/apt,143,14,0,,,1,277,Honolulu,4
16703472,High Floor Renovated Hotel Condo Free Parking,21384555,Alice,Primary Urban Center,Primary Urban Center,21.28042,-157.8263,Entire home/apt,155,1,60,11/12/2019,1.7,2,190,Honolulu,4
16707351,"""Old Hawaii"" Great Location in Waikiki (H7)",42705922,Lei Hawaii,Primary Urban Center,Primary Urban Center,21.28605,-157.83161,Entire home/apt,55,2,54,10/8/2019,1.77,41,309,Honolulu,3
16711222,"Deluxe Studio / Ocean View, Kitchen, Sleeps 5",86456569,Mark,Primary Urban Center,Primary Urban Center,21.27745,-157.82361,Entire home/apt,176,2,25,7/14/2019,0.75,9,1,Honolulu,1
16733675,Fantastic 2 bedroom Condo in the Heart of Waikiki,13526139,Manger,Primary Urban Center,Primary Urban Center,21.27687,-157.8234,Entire home/apt,175,3,96,11/14/2019,2.86,5,157,Honolulu,4
16753432,The woods!! Huge Living room w/2 Bedroom! (CP2),42705922,Lei Hawaii,Primary Urban Center,Primary Urban Center,21.27187,-157.8217,Entire home/apt,84,30,11,11/4/2018,0.34,41,0,Honolulu,5
16753641,Luxury One Bed Condo at the ONE ALA MOANAä»È(OAM4),42705922,Lei Hawaii,Primary Urban Center,Primary Urban Center,21.29131,-157.84416,Entire home/apt,91,30,8,9/3/2019,0.27,41,264,Honolulu,4
16770600,Superhost Listing* Upscale City View Ilikai Hotel,78284520,Bob,Primary Urban Center,Primary Urban Center,21.28342,-157.83752,Entire home/apt,179,3,83,11/18/2019,2.56,1,239,Honolulu,4
16811715,Hawaiiana Oasis Big 1bd w. Full Kitchen/Laundry,22417616,Hawaiian Paradise,Primary Urban Center,Primary Urban Center,21.27937,-157.82463,Hotel room,90,1,83,11/2/2019,2.37,4,309,Honolulu,1
16818378,1bdrm w/ Ocean & Diamond Head Views,45388803,Nobu,Primary Urban Center,Primary Urban Center,21.2753,-157.81981,Entire home/apt,135,30,55,11/24/2019,1.84,26,122,Honolulu,4
16826161,Gorgeous Ocean/Diamond Head view @ Waikiki Banyan #3201 T-1,90710470,Ben,Primary Urban Center,Primary Urban Center,21.27509,-157.82154,Entire home/apt,115,2,49,10/12/2019,1.63,38,293,Honolulu,4
16849145,Waikiki Studio with Wonderful View Legal Airbnb,48450564,E. J,Primary Urban Center,Primary Urban Center,21.2866,-157.8338,Entire home/apt,88,1,76,11/10/2019,2.26,1,43,Honolulu,1
16859568,Villa Elizabeth,70199015,Thomas,East Honolulu,East Honolulu,21.27888,-157.74465,Entire home/apt,2500,30,6,11/3/2019,0.23,2,347,Honolulu,10
16888250,"Fantastic 1 Br. Condo, Very Popular Waikiki Banyan",11822619,Kris,Primary Urban Center,Primary Urban Center,21.27535,-157.82195,Entire home/apt,169,3,76,11/19/2019,2.22,9,321,Honolulu,4
16915181,Wow ! Great Apt close to everything.,104269504,Karin,Primary Urban Center,Primary Urban Center,21.33163,-157.85262,Entire home/apt,120,30,84,5/11/2019,2.47,2,130,Honolulu,2
16931547,TurquoiseOcean Views Waikiki Condo Free Parking,3332623,Tiare,Primary Urban Center,Primary Urban Center,21.27745,-157.82351,Entire home/apt,165,3,95,11/1/2019,2.79,16,228,Honolulu,1
16941866,Waikiki Studio With Kitchenette Rm 601,113236644,Miou,Primary Urban Center,Primary Urban Center,21.27291,-157.82111,Entire home/apt,94,30,22,7/23/2019,0.66,8,266,Honolulu,1
16947539,"Hale Ohana, Hawaii Kai, Oahu, NCU #90/TVU-0258",46890731,Eva,East Honolulu,East Honolulu,21.27276,-157.70043,Entire home/apt,550,4,25,11/28/2019,0.86,3,181,Honolulu,8
16950350,Great Location Close By Waikiki Central Honolulu,34175729,Luke,Primary Urban Center,Primary Urban Center,21.28997,-157.83037,Private room,58,2,28,11/17/2019,0.81,2,4,Honolulu,1
16958674,Waikiki Studio With Kitchenette Rm 202,113236644,Miou,Primary Urban Center,Primary Urban Center,21.27272,-157.81905,Entire home/apt,94,30,12,7/14/2019,0.38,8,124,Honolulu,1
16962715,Waikiki Studio With Kitchenette Rm 301,113236644,Miou,Primary Urban Center,Primary Urban Center,21.27281,-157.81887,Entire home/apt,94,30,9,12/30/2018,0.28,8,256,Honolulu,1
16962922,Waikiki Studio With Kitchenette Rm 302,113236644,Miou,Primary Urban Center,Primary Urban Center,21.27341,-157.81935,Entire home/apt,94,30,9,10/21/2018,0.28,8,325,Honolulu,1
16963503,Downtown Honolulu  - Parking Included,60418219,Olivia,Primary Urban Center,Primary Urban Center,21.30972,-157.85964,Entire home/apt,139,2,86,11/10/2019,2.49,2,302,Honolulu,1
16970022,Waikiki Studio With Kitchenette Rm 401,113236644,Miou,Primary Urban Center,Primary Urban Center,21.27332,-157.82085,Entire home/apt,94,30,11,7/12/2019,0.35,8,291,Honolulu,1
16972233,Waikiki Studio With Kitchenette Rm 402,113236644,Miou,Primary Urban Center,Primary Urban Center,21.27267,-157.82068,Entire home/apt,94,30,10,8/23/2018,0.3,8,277,Honolulu,1
16972578,Waikiki Studio With Kitchenette Rm 602,113236644,Miou,Primary Urban Center,Primary Urban Center,21.27282,-157.82057,Entire home/apt,94,30,7,5/30/2019,0.23,8,327,Honolulu,1
16975052,SS41 Waikiki 2450 Koa Ave Honolulu,2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.27624,-157.82496,Entire home/apt,95,2,35,11/4/2019,1.03,41,348,Honolulu,1
16975291,"OCEAN, LAGOON VIEWS! STEPS TO WAIKIKI BCH IH 1636",24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28437,-157.83806,Entire home/apt,272,4,32,11/25/2019,1.29,62,151,Honolulu,1
16976521,CHEAP STUDIO IN WAIKIKI!!! POOL AND QUEEN BED!!!!!,27816428,Matt,Primary Urban Center,Primary Urban Center,21.28458,-157.83368,Entire home/apt,110,1,138,11/8/2019,3.99,7,300,Honolulu,1
16977254,Paradise Views ** clean ** Private Room,17434263,Kat,Primary Urban Center,Primary Urban Center,21.288,-157.83356,Entire home/apt,140,1,62,11/17/2019,2.06,2,239,Honolulu,2
16982781,"Ocean View Condo with Lanai, end unit for privacy.",28407733,Artie,Primary Urban Center,Primary Urban Center,21.28676,-157.84062,Entire home/apt,125,30,7,2/21/2019,0.29,1,222,Honolulu,1
16989552,LEGAL RENTAL-FUN and CHARMING  steps  2 BEACH  *52,11763720,Richard,Primary Urban Center,Primary Urban Center,21.27645,-157.82253,Entire home/apt,79,1,55,10/30/2019,1.61,20,1,Honolulu,2
17000968,Waikiki Renovated Modern Studio,5792080,Ash,Primary Urban Center,Primary Urban Center,21.28592,-157.83202,Entire home/apt,93,2,234,11/30/2019,6.79,2,140,Honolulu,1
17010960,"House near UH/CVCtr/Wkk, Group ok, 31 days require",2051997,Jianhua,Primary Urban Center,Primary Urban Center,21.28991,-157.83042,Entire home/apt,449,5,69,11/15/2019,2.13,1,91,Honolulu,8
17030084,"Newly Renovated Waikiki Banyan,  Mountain View",41090328,TPRI Vacation Suites,Primary Urban Center,Primary Urban Center,21.2741,-157.82217,Entire home/apt,189,2,100,11/8/2019,2.97,27,152,Honolulu,4
17048670,WAIKIKI*ALAMOANA *BEST OCEAN VIEW **FREE PARKING**,22107339,Dani,Primary Urban Center,Primary Urban Center,21.28493,-157.83834,Entire home/apt,145,3,114,11/17/2019,3.39,3,22,Honolulu,1
17051038,Executive Centre Hotel Unit,110885178,Eric,Primary Urban Center,Primary Urban Center,21.30871,-157.86007,Entire home/apt,90,30,33,8/16/2019,1.01,1,328,Honolulu,2
17075829,STEPS TO WAIKIKI BEACH. Sleeps 5. IH 1507,24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28364,-157.83872,Entire home/apt,260,4,15,11/20/2019,0.76,62,268,Honolulu,1
17076533,STUNNING Ocean/Lagoon views! STEPS TO BEACH IH2114,24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28475,-157.83729,Entire home/apt,284,4,28,11/21/2019,0.97,62,194,Honolulu,1
17079406,Simply Beautiful WaikÛ‚kÛ‚ Apartment,43202501,Ashlee,Primary Urban Center,Primary Urban Center,21.27651,-157.82239,Entire home/apt,365,30,97,11/26/2019,3.18,3,121,Honolulu,1
17083346,LEGAL RENTAL-LOVELY large unit 1 BLOCK 2 BEACH! 92,11763720,Richard,Primary Urban Center,Primary Urban Center,21.2727,-157.82258,Entire home/apt,99,1,70,11/22/2019,2.21,20,246,Honolulu,2
17093333,Newly Built Detached Apartment.,30734887,Mike,Primary Urban Center,Primary Urban Center,21.33344,-157.85729,Entire home/apt,120,30,125,11/8/2019,3.76,1,55,Honolulu,2
17096745,=Free PARKING!= 1BR/1BA in Waikiki!,49215574,Kozo,Primary Urban Center,Primary Urban Center,21.27823,-157.82214,Entire home/apt,115,30,61,10/3/2019,1.8,2,0,Honolulu,2
17109164,"Amazing Deal for Queen Bed, Balcony, Kitchenette!",43793840,Mark,Primary Urban Center,Primary Urban Center,21.27253,-157.82237,Entire home/apt,118,1,51,11/18/2019,1.5,105,246,Honolulu,1
17109631,Large 1 BDRM-AirCon-Reserved Parking-Quiet-Waikiki,14805019,Patrick,Primary Urban Center,Primary Urban Center,21.28739,-157.8353,Entire home/apt,109,30,44,10/18/2019,1.33,1,183,Honolulu,2
17110930,Waikiki Beach apartment with Diamond Head views,8050600,Yuki,Primary Urban Center,Primary Urban Center,21.27516,-157.81946,Entire home/apt,200,30,24,8/7/2019,0.73,1,133,Honolulu,1
17121282,Waikiki Garden Villa Studio Unit E,102001314,Julian Kim,Primary Urban Center,Primary Urban Center,21.28022,-157.82367,Entire home/apt,100,2,76,10/30/2019,2.22,62,269,Honolulu,2
17123489,"Uptown PÛÅlolo - a slice of ""country"" in ""town""",30571501,Loren,Primary Urban Center,Primary Urban Center,21.30472,-157.7935,Private room,45,3,76,10/21/2018,2.27,1,0,Honolulu,2
17145648,"Downtown Honolulu, Executive Centre, free WiFi",87852743,Annie,Primary Urban Center,Primary Urban Center,21.31021,-157.86012,Entire home/apt,95,30,91,10/19/2019,2.67,1,292,Honolulu,1
17155854,"MS608 Waikiki - close to beach, dining & shopping!",2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.28129,-157.82668,Entire home/apt,120,30,47,10/21/2019,1.48,41,152,Honolulu,3
17160141,Contemporary Waikiki Studio - Steps to the Beach!,52676905,Matt,Primary Urban Center,Primary Urban Center,21.27274,-157.82127,Entire home/apt,150,1,135,11/27/2019,3.98,10,313,Honolulu,1
17162157,Living Aloha in Waikiki with FREE parking!,44279487,Tim & Maya,Primary Urban Center,Primary Urban Center,21.2872,-157.83314,Entire home/apt,95,2,84,12/1/2019,2.52,1,304,Honolulu,2
17186939,Trump Waikiki Partial Ocean View Luxury 5 Star,115196684,Richard,Primary Urban Center,Primary Urban Center,21.28015,-157.83282,Entire home/apt,589,1,2,6/2/2019,0.19,4,257,Honolulu,1
17187015,Trump Waikiki Deluxe Ocean View Studio Luxury,115196684,Richard,Primary Urban Center,Primary Urban Center,21.27828,-157.83255,Entire home/apt,665,1,0,,,4,0,Honolulu,1
17213503,Royal Aloha Dream,105272417,Frank,Primary Urban Center,Primary Urban Center,21.2871,-157.83191,Entire home/apt,200,6,70,9/7/2019,2.11,1,93,Honolulu,1
17219714,Newly Renovated Wonderful Waikiki at Aloha Surf!,57133831,Maurie,Primary Urban Center,Primary Urban Center,21.27818,-157.82332,Entire home/apt,103,1,82,12/1/2019,2.57,8,260,Honolulu,2
17252230,Hale Lani at the Ilikai,9692531,Faith Naluai,Primary Urban Center,Primary Urban Center,21.28657,-157.84024,Entire home/apt,100,3,56,11/14/2019,1.69,6,257,Honolulu,1
17256082,Mountain&City Views | Walk to the Beach | Parking,42612930,Midway Realty LLC,Primary Urban Center,Primary Urban Center,21.27468,-157.82009,Entire home/apt,149,1,27,9/12/2019,0.8,42,14,Honolulu,4
17256752,36th Fl. Mountain Views | Walk to Beach | Parking,42612930,Midway Realty LLC,Primary Urban Center,Primary Urban Center,21.27331,-157.82101,Entire home/apt,157,1,31,11/19/2019,0.98,42,20,Honolulu,4
17257428,Ocean Views | 1 Block from Beach | Newly Remodeled,42612930,Midway Realty LLC,Primary Urban Center,Primary Urban Center,21.27538,-157.8204,Entire home/apt,199,1,32,10/31/2019,0.99,42,227,Honolulu,6
17282054,1 Bedroom in Waikiki (with parking!),61087914,Spencer,Primary Urban Center,Primary Urban Center,21.27749,-157.81354,Entire home/apt,109,2,90,11/19/2019,2.79,1,88,Honolulu,1
17284205,Unwind In Our Ocean Breezes - Full Kitchen/WiFi/AC,24204324,Daniel,Primary Urban Center,Primary Urban Center,21.28006,-157.82654,Entire home/apt,85,2,82,10/18/2019,2.43,2,234,Honolulu,3
17285099,Ocean/Sunset/Marina View King&Sofabed Ilikai 1308,24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28511,-157.83869,Entire home/apt,273,4,1,9/3/2019,0.32,62,41,Honolulu,1
17285596,Ocean/Lagoon View King & SofaBed IH 1612,24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28315,-157.83791,Entire home/apt,273,4,34,11/29/2019,1.12,62,217,Honolulu,1
17285997,Ocean/Lagoon Views 2 Double Beds & SofaBed IH 1820,24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.2835,-157.8388,Entire home/apt,273,4,26,10/19/2019,0.82,62,188,Honolulu,1
